t,x,y,z,vx,vy,vz,dl_left,F_left,dl_right,F_right,z_bumper,vz_bumper
0.3399999,0,0,0.3199999,0,0,1,0,0,0,0,-0.8,0
0.3599999,0,0,0.3399999,0,0,1,0,0,0,0,-0.8,0
0.3799999,0,0,0.3599998,0,0,1,0,0,0,0,-0.8,0
0.3999999,0,0,0.3799998,0,0,1,0,0,0,0,-0.8,0
0.4199998,0,0,0.3999998,0,0,1,0,0,0,0,-0.8,0
0.4399998,0,0,0.4199998,0,0,1,0,0,0,0,-0.8,0
0.4599998,0,0,0.4399998,0,0,1,0,0,0,0,-0.8,0
0.4799998,0,0,0.4599997,0,0,1,0,0,0.009999737,0.2009947,-0.8,0
0.4999998,0,0,0.4797987,0,0,0.9899502,0,0,0.02979873,0.5989545,-0.8,0
0.5199998,0,0,0.4989988,0,0,0.9600025,0,0,0.04899879,0.9848757,-0.8,0
0.5399998,0,0,0.5172139,0,0,0.9107588,0,0,0.06721394,1.351,-0.8,0
0.5599998,0,0,0.5340781,0,0,0.8432088,0,0,0.08407812,1.68997,-0.8,0
0.5799998,0,0,0.5492523,0,0,0.7587103,0,0,0.09925233,1.994972,-0.8,0
0.5999998,0,0,0.5624316,0,0,0.6589618,0,0,0.1124316,2.259875,-0.8,0
0.6199998,0,0,0.5733509,0,0,0.5459681,0,0,0.1233509,2.479353,-0.8,0
0.6399997,0,0,0.5817909,0,0,0.4220005,0,0,0.1317909,2.648998,-0.8,0
0.6599998,0,0,0.5875819,0,0,0.2895507,0,0,0.1375819,2.765397,-0.8,0
0.6799998,0,0,0.5906075,0,0,0.1512809,0,0,0.1406075,2.826211,-0.8,0
0.6999997,0,0,0.590807,0,0,0.009970382,0,0,0.140807,2.83022,-0.8,0
0.7199997,0,0,0.5881761,0,0,-0.1315406,0,0,0.1381761,2.77734,-0.8,0
0.7399997,0,0,0.582768,0,0,-0.2704075,0,0,0.132768,2.668636,-0.8,0
0.7599998,0,0,0.5746912,0,0,-0.4038392,0,0,0.1246912,2.506293,-0.8,0
0.7799997,0,0,0.5641081,0,0,-0.5291538,0,0,0.1141081,2.293573,-0.8,0
0.7999997,0,0,0.5512315,0,0,-0.6438324,0,0,0.1012315,2.034753,-0.8,0
0.8199997,0,0,0.5363201,0,0,-0.7455701,0,0,0.08632009,1.735034,-0.8,0
0.8399997,0,0,0.5196736,0,0,-0.8323217,0,0,0.06967364,1.40044,-0.8,0
0.8599997,0,0,0.5016268,0,0,-0.9023437,0,0,0.05162679,1.037698,-0.8,0
0.8799997,0,0,0.4825422,0,0,-0.9542286,0,0,0.03254221,0.6540985,-0.8,0
0.8999997,0,0,0.4628035,0,0,-0.9869335,0,0,0.01280354,0.2573512,-0.8,0
0.9199997,0,0,0.4428075,0,0,-0.999801,0,0,0,0,-0.8,0
0.9399996,0,0,0.4228115,0,0,-0.999801,0,0,0,0,-0.8,0
0.9599997,0,0,0.4028155,0,0,-0.999801,0,0,0,0,-0.8,0
0.9799997,0,0,0.3828195,0,0,-0.999801,0,0,0,0,-0.8,0
0.9999996,0,0,0.3628235,0,0,-0.999801,0,0,0,0,-0.8,0
1.02,0,0,0.3428274,0,0,-0.999801,0,0,0,0,-0.8,0
1.04,0,0,0.3228314,0,0,-0.999801,0,0,0,0,-0.8,0
1.06,0,0,0.3028354,0,0,-0.999801,0,0,0,0,-0.8,0
1.08,0,0,0.2828394,0,0,-0.999801,0,0,0,0,-0.8,0
1.1,0,0,0.2628434,0,0,-0.999801,0,0,0,0,-0.8,0
1.12,0,0,0.2428474,0,0,-0.999801,0,0,0,0,-0.8,0
1.14,0,0,0.2228513,0,0,-0.999801,0,0,0,0,-0.8,0
1.16,0,0,0.2028553,0,0,-0.999801,0,0,0,0,-0.8,0
1.18,0,0,0.1828593,0,0,-0.999801,0,0,0,0,-0.8,0
1.2,0,0,0.1628633,0,0,-0.999801,0,0,0,0,-0.8,0
1.22,0,0,0.1428673,0,0,-0.999801,0,0,0,0,-0.8,0
1.24,0,0,0.1228712,0,0,-0.999801,0,0,0,0,-0.8,0
1.26,0,0,0.1028752,0,0,-0.999801,0,0,0,0,-0.8,0
1.279999,0,0,0.08287922,0,0,-0.999801,0,0,0,0,-0.8,0
1.3,0,0,0.0628832,0,0,-0.999801,0,0,0,0,-0.8,0
1.32,0,0,0.04288718,0,0,-0.999801,0,0,0,0,-0.8,0
1.34,0,0,0.02289117,0,0,-0.999801,0,0,0,0,-0.8,0
1.36,0,0,0.002895158,0,0,-0.999801,0,0,0,0,-0.8,0
1.38,0,0,-0.01710086,0,0,-0.999801,0,0,0,0,-0.8,0
1.399999,0,0,-0.03709687,0,0,-0.999801,0,0,0,0,-0.8,0
1.419999,0,0,-0.05709288,0,0,-0.999801,0,0,0,0,-0.8,0
1.439999,0,0,-0.07708889,0,0,-0.999801,0,0,0,0,-0.8,0
1.459999,0,0,-0.09708491,0,0,-0.999801,0,0,0,0,-0.8,0
1.479999,0,0,-0.1170809,0,0,-0.999801,0,0,0,0,-0.8,0
1.5,0,0,-0.1370769,0,0,-0.999801,0,0,0,0,-0.8,0
1.52,0,0,-0.157073,0,0,-0.999801,0,0,0,0,-0.8,0
1.539999,0,0,-0.177069,0,0,-0.999801,0,0,0,0,-0.8,0
1.559999,0,0,-0.197065,0,0,-0.999801,0,0,0,0,-0.8,0
1.579999,0,0,-0.217061,0,0,-0.999801,0,0,0,0,-0.8,0
1.599999,0,0,-0.237057,0,0,-0.999801,0,0,0,0,-0.8,0
1.619999,0,0,-0.257053,0,0,-0.999801,0,0,0,0,-0.8,0
1.639999,0,0,-0.2770491,0,0,-0.999801,0,0,0,0,-0.8,0
1.659999,0,0,-0.2970451,0,0,-0.999801,0,0,0,0,-0.8,0
1.679999,0,0,-0.3170411,0,0,-0.999801,0,0,0,0,-0.8,0
1.699999,0,0,-0.3370371,0,0,-0.999801,0,0,0,0,-0.8,0
1.719999,0,0,-0.3570331,0,0,-0.999801,0,0,0,0,-0.8,0
1.739999,0,0,-0.3770292,0,0,-0.999801,0,0,0,0,-0.8,0
1.759999,0,0,-0.3970252,0,0,-0.999801,0,0,0,0,-0.8,0
1.779999,0,0,-0.4170212,0,0,-0.999801,0,0,0,0,-0.8,0
1.799999,0,0,-0.4370172,0,0,-0.999801,0,0,0,0,-0.8,0
1.819999,0,0,-0.4570132,0,0,-0.999801,0.007013217,0.1409657,0,0,-0.8,0
1.839999,0,0,-0.4768683,0,0,-0.9927527,0.02681188,0.5389189,0,0,-0.8000564,0
1.859999,0,0,-0.4961844,0,0,-0.9658068,0.04591243,0.9228399,0,0,-0.800272,-0.01077837
1.879999,0,0,-0.5145777,0,0,-0.9196648,0.06376414,1.281659,0,0,-0.8008136,-0.02707949
1.899999,0,0,-0.5316893,0,0,-0.8555819,0.07992987,1.606591,0,0,-0.8017595,-0.04729677
1.919999,0,0,-0.5471944,0,0,-0.7752524,0.09403549,1.890113,0,0,-0.8031589,-0.06996922
1.939999,0,0,-0.5608093,0,0,-0.6807468,0.1057749,2.126075,0,0,-0.8050345,-0.09377763
1.959999,0,0,-0.5722982,0,0,-0.5744431,0.1149129,2.309748,0,0,-0.8073853,-0.1175436
1.979999,0,0,-0.5814773,0,0,-0.4589557,0.1212874,2.437877,0,0,-0.8101899,-0.1402298
1.999999,0,0,-0.5882185,0,0,-0.3370619,0.1248098,2.508677,0,0,-0.8134087,-0.1609414
2.019999,0,0,-0.5924511,0,0,-0.2116282,0.1254638,2.521823,0,0,-0.8169873,-0.1789266
2.039999,0,0,-0.5941618,0,0,-0.08553706,0.123303,2.47839,0,0,-0.8208588,-0.1935778
2.059999,0,0,-0.5933942,0,0,0.03838239,0.1184468,2.38078,0,0,-0.8249474,-0.20443
2.079999,0,0,-0.5902457,0,0,0.1574213,0.1110751,2.23261,0,0,-0.8291706,-0.2111596
2.099999,0,0,-0.5848647,0,0,0.2690518,0.1014225,2.038593,0,0,-0.8334422,-0.2135799
2.119999,0,0,-0.577445,0,0,0.3709814,0.08977018,1.804381,0,0,-0.8376749,-0.2116358
2.139999,0,0,-0.568221,0,0,0.4612004,0.07643823,1.536409,0,0,-0.8417828,-0.2053962
2.159999,0,0,-0.5574606,0,0,0.5380208,0.06177692,1.241716,0,0,-0.8456837,-0.1950452
2.179999,0,0,-0.5454585,0,0,0.6001066,0.0461574,0.9277639,0,0,-0.8493011,-0.1808705
2.199999,0,0,-0.5325286,0,0,0.6464947,0.02996247,0.6022456,0,0,-0.8525661,-0.1632517
2.219999,0,0,-0.5189964,0,0,0.676607,0.01357739,0.2729055,0,0,-0.855419,-0.1426463
2.239999,0,0,-0.5051914,0,0,0.6902523,0,0,0,0,-0.8578106,-0.1195751
2.259999,0,0,-0.4913864,0,0,0.6902523,0,0,0,0,-0.8597237,-0.09566011
2.279999,0,0,-0.4775813,0,0,0.6902523,0,0,0,0,-0.8612543,-0.07652809
2.299999,0,0,-0.4637763,0,0,0.6902523,0,0,0,0,-0.8624788,-0.06122248
2.319999,0,0,-0.4499713,0,0,0.6902523,0,0,0,0,-0.8634583,-0.04897799
2.339999,0,0,-0.4361662,0,0,0.6902523,0,0,0,0,-0.864242,-0.03918239
2.359999,0,0,-0.4223612,0,0,0.6902523,0,0,0,0,-0.8648689,-0.03134592
2.379999,0,0,-0.4085562,0,0,0.6902523,0,0,0,0,-0.8653704,-0.02507674
2.399999,0,0,-0.3947511,0,0,0.6902523,0,0,0,0,-0.8657716,-0.02006139
2.419999,0,0,-0.3809461,0,0,0.6902523,0,0,0,0,-0.8660926,-0.01604911
2.439999,0,0,-0.3671411,0,0,0.6902523,0,0,0,0,-0.8663493,-0.01283929
2.459999,0,0,-0.353336,0,0,0.6902523,0,0,0,0,-0.8665548,-0.01027144
2.479999,0,0,-0.339531,0,0,0.6902523,0,0,0,0,-0.8667191,0
2.499999,0,0,-0.325726,0,0,0.6902523,0,0,0,0,-0.8667191,0
2.519999,0,0,-0.3119209,0,0,0.6902523,0,0,0,0,-0.8667191,0
2.539999,0,0,-0.2981159,0,0,0.6902523,0,0,0,0,-0.8667191,0
2.559999,0,0,-0.2843109,0,0,0.6902523,0,0,0,0,-0.8667191,0
2.579999,0,0,-0.2705058,0,0,0.6902523,0,0,0,0,-0.8667191,0
2.599999,0,0,-0.2567008,0,0,0.6902523,0,0,0,0,-0.8667191,0
2.619999,0,0,-0.2428958,0,0,0.6902523,0,0,0,0,-0.8667191,0
2.639999,0,0,-0.2290907,0,0,0.6902523,0,0,0,0,-0.8667191,0
2.659999,0,0,-0.2152857,0,0,0.6902523,0,0,0,0,-0.8667191,0
2.679999,0,0,-0.2014806,0,0,0.6902523,0,0,0,0,-0.8667191,0
2.699999,0,0,-0.1876756,0,0,0.6902523,0,0,0,0,-0.8667191,0
2.719999,0,0,-0.1738705,0,0,0.6902523,0,0,0,0,-0.8667191,0
2.739999,0,0,-0.1600655,0,0,0.6902523,0,0,0,0,-0.8667191,0
2.759999,0,0,-0.1462604,0,0,0.6902523,0,0,0,0,-0.8667191,0
2.779999,0,0,-0.1324554,0,0,0.6902523,0,0,0,0,-0.8667191,0
2.799999,0,0,-0.1186504,0,0,0.6902523,0,0,0,0,-0.8667191,0
2.819999,0,0,-0.1048453,0,0,0.6902523,0,0,0,0,-0.8667191,0
2.839999,0,0,-0.09104028,0,0,0.6902523,0,0,0,0,-0.8667191,0
2.859999,0,0,-0.07723524,0,0,0.6902523,0,0,0,0,-0.8667191,0
2.879999,0,0,-0.0634302,0,0,0.6902523,0,0,0,0,-0.8667191,0
2.899999,0,0,-0.04962516,0,0,0.6902523,0,0,0,0,-0.8667191,0
2.919999,0,0,-0.03582012,0,0,0.6902523,0,0,0,0,-0.8667191,0
2.939999,0,0,-0.02201508,0,0,0.6902523,0,0,0,0,-0.8667191,0
2.959999,0,0,-0.008210037,0,0,0.6902523,0,0,0,0,-0.8667191,0
2.979999,0,0,0.005595004,0,0,0.6902523,0,0,0,0,-0.8667191,0
2.999999,0,0,0.01940005,0,0,0.6902523,0,0,0,0,-0.8667191,0
3.019999,0,0,0.03320508,0,0,0.6902523,0,0,0,0,-0.8667191,0
3.039999,0,0,0.04701012,0,0,0.6902523,0,0,0,0,-0.8667191,0
3.059999,0,0,0.06081516,0,0,0.6902523,0,0,0,0,-0.8667191,0
3.079999,0,0,0.0746202,0,0,0.6902523,0,0,0,0,-0.8667191,0
3.099999,0,0,0.08842524,0,0,0.6902523,0,0,0,0,-0.8667191,0
3.119999,0,0,0.1022303,0,0,0.6902523,0,0,0,0,-0.8667191,0
3.139999,0,0,0.1160353,0,0,0.6902523,0,0,0,0,-0.8667191,0
3.159999,0,0,0.1298404,0,0,0.6902523,0,0,0,0,-0.8667191,0
3.179999,0,0,0.1436454,0,0,0.6902523,0,0,0,0,-0.8667191,0
3.199999,0,0,0.1574505,0,0,0.6902523,0,0,0,0,-0.8667191,0
3.219999,0,0,0.1712555,0,0,0.6902523,0,0,0,0,-0.8667191,0
3.239999,0,0,0.1850605,0,0,0.6902523,0,0,0,0,-0.8667191,0
3.259999,0,0,0.1988656,0,0,0.6902523,0,0,0,0,-0.8667191,0
3.279999,0,0,0.2126706,0,0,0.6902523,0,0,0,0,-0.8667191,0
3.299999,0,0,0.2264757,0,0,0.6902523,0,0,0,0,-0.8667191,0
3.319999,0,0,0.2402807,0,0,0.6902523,0,0,0,0,-0.8667191,0
3.339999,0,0,0.2540858,0,0,0.6902523,0,0,0,0,-0.8667191,0
3.359999,0,0,0.2678908,0,0,0.6902523,0,0,0,0,-0.8667191,0
3.379999,0,0,0.2816958,0,0,0.6902523,0,0,0,0,-0.8667191,0
3.399999,0,0,0.2955009,0,0,0.6902523,0,0,0,0,-0.8667191,0
3.419999,0,0,0.3093059,0,0,0.6902523,0,0,0,0,-0.8667191,0
3.439999,0,0,0.3231109,0,0,0.6902523,0,0,0,0,-0.8667191,0
3.459999,0,0,0.336916,0,0,0.6902523,0,0,0,0,-0.8667191,0
3.479999,0,0,0.350721,0,0,0.6902523,0,0,0,0,-0.8667191,0
3.499999,0,0,0.364526,0,0,0.6902523,0,0,0,0,-0.8667191,0
3.519999,0,0,0.3783311,0,0,0.6902523,0,0,0,0,-0.8667191,0
3.539999,0,0,0.3921361,0,0,0.6902523,0,0,0,0,-0.8667191,0
3.559999,0,0,0.4059411,0,0,0.6902523,0,0,0,0,-0.8667191,0
3.579999,0,0,0.4197462,0,0,0.6902523,0,0,0,0,-0.8667191,0
3.599999,0,0,0.4335512,0,0,0.6902523,0,0,0,0,-0.8667191,0
3.619999,0,0,0.4473562,0,0,0.6902523,0,0,0,0,-0.8667191,0
3.639999,0,0,0.4611613,0,0,0.6902523,0,0,0.01116125,0.2243412,-0.8667191,0
3.659999,0,0,0.474742,0,0,0.6790352,0,0,0.02474196,0.4973135,-0.8667191,0
3.679999,0,0,0.4878254,0,0,0.6541696,0,0,0.03782536,0.7602898,-0.8667191,0
3.699999,0,0,0.5001485,0,0,0.6161551,0,0,0.05014847,1.007984,-0.8667191,0
3.719999,0,0,0.5114636,0,0,0.5657559,0,0,0.06146358,1.235418,-0.8667191,0
3.739999,0,0,0.5215433,0,0,0.503985,0,0,0.07154326,1.43802,-0.8667191,0
3.759999,0,0,0.5301849,0,0,0.4320841,0,0,0.08018492,1.611717,-0.8667191,0
3.779999,0,0,0.5372149,0,0,0.3514982,0,0,0.08721487,1.753019,-0.8667191,0
3.799999,0,0,0.5424918,0,0,0.2638474,0,0,0.09249179,1.859085,-0.8667191,0
3.819999,0,0,0.5459096,0,0,0.1708931,0,0,0.09590964,1.927784,-0.8667191,0
3.839999,0,0,0.5473997,0,0,0.07450398,0,0,0.0973997,1.957734,-0.8667191,0
3.859999,0,0,0.546932,0,0,-0.02338268,0,0,0.09693204,1.948334,-0.8667191,0
3.879999,0,0,0.544516,0,0,-0.1207993,0,0,0.09451602,1.899772,-0.8667191,0
3.899999,0,0,0.5402003,0,0,-0.2157879,0,0,0.09020029,1.813026,-0.8667191,0
3.919999,0,0,0.5340715,0,0,-0.3064392,0,0,0.0840715,1.689837,-0.8667191,0
3.939999,0,0,0.5262529,0,0,-0.390931,0,0,0.07625286,1.532683,-0.8667191,0
3.959999,0,0,0.5169016,0,0,-0.4675651,0,0,0.06690155,1.344721,-0.8667191,0
3.979999,0,0,0.5062056,0,0,-0.5348011,0,0,0.05620556,1.129732,-0.8667191,0
3.999999,0,0,0.4943798,0,0,-0.5912877,0,0,0.04437982,0.8920343,-0.8667191,0
4.019999,0,0,0.481662,0,0,-0.6358894,0,0,0.03166203,0.6364068,-0.8667191,0
4.039999,0,0,0.4683079,0,0,-0.6677097,0,0,0.01830785,0.3679878,-0.8667191,0
4.059999,0,0,0.4545857,0,0,-0.6861091,0,0,0.004585668,0.09217194,-0.8667191,0
4.079998,0,0,0.4407713,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.099998,0,0,0.426957,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.119998,0,0,0.4131426,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.139998,0,0,0.3993282,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.159998,0,0,0.3855139,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.179998,0,0,0.3716995,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.199998,0,0,0.3578852,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.219998,0,0,0.3440708,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.239998,0,0,0.3302564,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.259998,0,0,0.3164421,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.279998,0,0,0.3026277,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.299998,0,0,0.2888134,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.319998,0,0,0.274999,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.339998,0,0,0.2611846,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.359998,0,0,0.2473703,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.379999,0,0,0.2335559,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.399999,0,0,0.2197416,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.419999,0,0,0.2059273,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.439999,0,0,0.1921129,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.459999,0,0,0.1782986,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.479999,0,0,0.1644842,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.499999,0,0,0.1506699,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.519999,0,0,0.1368555,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.539999,0,0,0.1230412,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.559999,0,0,0.1092268,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.579998,0,0,0.09541249,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.599998,0,0,0.08159815,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.619998,0,0,0.0677838,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.639998,0,0,0.05396946,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.659998,0,0,0.04015511,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.679998,0,0,0.02634077,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.699998,0,0,0.01252642,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.719998,0,0,-0.001287928,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.739998,0,0,-0.01510227,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.759998,0,0,-0.02891662,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.779998,0,0,-0.04273097,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.799998,0,0,-0.05654532,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.819998,0,0,-0.07035966,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.839998,0,0,-0.08417401,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.859998,0,0,-0.09798835,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.879998,0,0,-0.1118027,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.899998,0,0,-0.125617,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.919998,0,0,-0.1394314,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.939998,0,0,-0.1532457,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.959998,0,0,-0.1670601,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.979998,0,0,-0.1808744,0,0,-0.6907176,0,0,0,0,-0.8667191,0
4.999998,0,0,-0.1946888,0,0,-0.6907176,0,0,0,0,-0.8667191,0
5.019998,0,0,-0.2085031,0,0,-0.6907176,0,0,0,0,-0.8667191,0
5.039998,0,0,-0.2223175,0,0,-0.6907176,0,0,0,0,-0.8667191,0
5.059998,0,0,-0.2361318,0,0,-0.6907176,0,0,0,0,-0.8667191,0
5.079998,0,0,-0.2499461,0,0,-0.6907176,0,0,0,0,-0.8667191,0
5.099998,0,0,-0.2637605,0,0,-0.6907176,0,0,0,0,-0.8667191,0
5.119998,0,0,-0.2775749,0,0,-0.6907176,0,0,0,0,-0.8667191,0
5.139998,0,0,-0.2913892,0,0,-0.6907176,0,0,0,0,-0.8667191,0
5.159998,0,0,-0.3052036,0,0,-0.6907176,0,0,0,0,-0.8667191,0
5.179998,0,0,-0.3190179,0,0,-0.6907176,0,0,0,0,-0.8667191,0
5.199998,0,0,-0.3328323,0,0,-0.6907176,0,0,0,0,-0.8667191,0
