t,x,y,z,vx,vy,vz,dl_left,F_left,dl_right,F_right,z_bumper,vz_bumper
3.179999,0,0,0.5769892,0,0,-0.999801,0,0,0,0,-0.8,0
3.199999,0,0,0.5569932,0,0,-0.999801,0,0,0,0,-0.8,0
3.219999,0,0,0.5369973,0,0,-0.999801,0,0,0,0,-0.8,0
3.239999,0,0,0.5170013,0,0,-0.999801,0,0,0,0,-0.8,0
3.259999,0,0,0.4970053,0,0,-0.999801,0,0,0,0,-0.8,0
3.279999,0,0,0.4770092,0,0,-0.999801,0,0,0,0,-0.8,0
3.299999,0,0,0.4570132,0,0,-0.999801,0,0,0,0,-0.8,0
3.319999,0,0,0.4370172,0,0,-0.999801,0,0,0,0,-0.8,0
3.339999,0,0,0.4170212,0,0,-0.999801,0,0,0,0,-0.8,0
3.359999,0,0,0.3970252,0,0,-0.999801,0,0,0,0,-0.8,0
3.379999,0,0,0.3770292,0,0,-0.999801,0,0,0,0,-0.8,0
3.399999,0,0,0.3570331,0,0,-0.999801,0,0,0,0,-0.8,0
3.419999,0,0,0.3370371,0,0,-0.999801,0,0,0,0,-0.8,0
3.439999,0,0,0.3170411,0,0,-0.999801,0,0,0,0,-0.8,0
3.459999,0,0,0.2970451,0,0,-0.999801,0,0,0,0,-0.8,0
3.479999,0,0,0.2770491,0,0,-0.999801,0,0,0,0,-0.8,0
3.499999,0,0,0.257053,0,0,-0.999801,0,0,0,0,-0.8,0
3.519999,0,0,0.237057,0,0,-0.999801,0,0,0,0,-0.8,0
3.539999,0,0,0.217061,0,0,-0.999801,0,0,0,0,-0.8,0
3.559999,0,0,0.197065,0,0,-0.999801,0,0,0,0,-0.8,0
3.579999,0,0,0.177069,0,0,-0.999801,0,0,0,0,-0.8,0
3.599999,0,0,0.157073,0,0,-0.999801,0,0,0,0,-0.8,0
3.619999,0,0,0.1370769,0,0,-0.999801,0,0,0,0,-0.8,0
3.639999,0,0,0.1170809,0,0,-0.999801,0,0,0,0,-0.8,0
3.659999,0,0,0.09708491,0,0,-0.999801,0,0,0,0,-0.8,0
3.679999,0,0,0.07708889,0,0,-0.999801,0,0,0,0,-0.8,0
3.699999,0,0,0.05709288,0,0,-0.999801,0,0,0,0,-0.8,0
3.719999,0,0,0.03709687,0,0,-0.999801,0,0,0,0,-0.8,0
3.739999,0,0,0.01710085,0,0,-0.999801,0,0,0,0,-0.8,0
3.759999,0,0,-0.002895162,0,0,-0.999801,0,0,0,0,-0.8,0
3.779999,0,0,-0.02289118,0,0,-0.999801,0,0,0,0,-0.8,0
3.799999,0,0,-0.04288719,0,0,-0.999801,0,0,0,0,-0.8,0
3.819999,0,0,-0.0628832,0,0,-0.999801,0,0,0,0,-0.8,0
