t,x,y,z,vx,vy,vz,dl_left,F_left,dl_right,F_right,z_bumper,vz_bumper
1.02,0,0,0.3428274,0,0,-0.999801,0,0,0,0,-0.8,0
1.04,0,0,0.3228314,0,0,-0.999801,0,0,0,0,-0.8,0
1.06,0,0,0.3028354,0,0,-0.999801,0,0,0,0,-0.8,0
1.08,0,0,0.2828394,0,0,-0.999801,0,0,0,0,-0.8,0
1.1,0,0,0.2628434,0,0,-0.999801,0,0,0,0,-0.8,0
1.12,0,0,0.2428474,0,0,-0.999801,0,0,0,0,-0.8,0
1.14,0,0,0.2228513,0,0,-0.999801,0,0,0,0,-0.8,0
1.16,0,0,0.2028553,0,0,-0.999801,0,0,0,0,-0.8,0
1.18,0,0,0.1828593,0,0,-0.999801,0,0,0,0,-0.8,0
1.2,0,0,0.1628633,0,0,-0.999801,0,0,0,0,-0.8,0
1.22,0,0,0.1428673,0,0,-0.999801,0,0,0,0,-0.8,0
1.24,0,0,0.1228712,0,0,-0.999801,0,0,0,0,-0.8,0
1.26,0,0,0.1028752,0,0,-0.999801,0,0,0,0,-0.8,0
1.279999,0,0,0.08287922,0,0,-0.999801,0,0,0,0,-0.8,0
1.3,0,0,0.0628832,0,0,-0.999801,0,0,0,0,-0.8,0
1.32,0,0,0.04288718,0,0,-0.999801,0,0,0,0,-0.8,0
1.34,0,0,0.02289117,0,0,-0.999801,0,0,0,0,-0.8,0
1.36,0,0,0.002895158,0,0,-0.999801,0,0,0,0,-0.8,0
1.38,0,0,-0.01710086,0,0,-0.999801,0,0,0,0,-0.8,0
1.399999,0,0,-0.03709687,0,0,-0.999801,0,0,0,0,-0.8,0
1.419999,0,0,-0.05709288,0,0,-0.999801,0,0,0,0,-0.8,0
1.439999,0,0,-0.07708889,0,0,-0.999801,0,0,0,0,-0.8,0
1.459999,0,0,-0.09708491,0,0,-0.999801,0,0,0,0,-0.8,0
1.479999,0,0,-0.1170809,0,0,-0.999801,0,0,0,0,-0.8,0
1.5,0,0,-0.1370769,0,0,-0.999801,0,0,0,0,-0.8,0
1.52,0,0,-0.157073,0,0,-0.999801,0,0,0,0,-0.8,0
1.539999,0,0,-0.177069,0,0,-0.999801,0,0,0,0,-0.8,0
1.559999,0,0,-0.197065,0,0,-0.999801,0,0,0,0,-0.8,0
1.579999,0,0,-0.217061,0,0,-0.999801,0,0,0,0,-0.8,0
1.599999,0,0,-0.237057,0,0,-0.999801,0,0,0,0,-0.8,0
1.619999,0,0,-0.257053,0,0,-0.999801,0,0,0,0,-0.8,0
1.639999,0,0,-0.2770491,0,0,-0.999801,0,0,0,0,-0.8,0
1.659999,0,0,-0.2970451,0,0,-0.999801,0,0,0,0,-0.8,0
1.679999,0,0,-0.3170411,0,0,-0.999801,0,0,0,0,-0.8,0
1.699999,0,0,-0.3370371,0,0,-0.999801,0,0,0,0,-0.8,0
1.719999,0,0,-0.3570331,0,0,-0.999801,0,0,0,0,-0.8,0
1.739999,0,0,-0.3770292,0,0,-0.999801,0,0,0,0,-0.8,0
1.759999,0,0,-0.3970252,0,0,-0.999801,0,0,0,0,-0.8,0
1.779999,0,0,-0.4170212,0,0,-0.999801,0,0,0,0,-0.8,0
1.799999,0,0,-0.4370172,0,0,-0.999801,0,0,0,0,-0.8,0
1.819999,0,0,-0.4570132,0,0,-0.999801,0.007013217,0.1409657,0,0,-0.8,0
1.839999,0,0,-0.4768683,0,0,-0.9927527,0.02681188,0.5389189,0,0,-0.8000564,-0.002819312
1.859999,0,0,-0.4961844,0,0,-0.9658068,0.04585604,0.9217065,0,0,-0.8003284,-0.01359768
1.879999,0,0,-0.5145788,0,0,-0.9197215,0.06360982,1.278557,0,0,-0.800969,-0.03203181
1.899999,0,0,-0.5316947,0,0,-0.8557937,0.07957368,1.599431,0,0,-0.802121,-0.05760295
1.919999,0,0,-0.5472112,0,0,-0.7758222,0.0932983,1.875296,0,0,-0.8039129,-0.08959155
1.939999,0,0,-0.5608523,0,0,-0.6820574,0.1043975,2.098389,0,0,-0.8064548,-0.1270975
1.959999,0,0,-0.572395,0,0,-0.5771379,0.1125589,2.262434,0,0,-0.8098361,-0.1690652
1.979999,0,0,-0.5816754,0,0,-0.4640163,0.1175529,2.362814,0,0,-0.8141224,-0.2143139
1.999999,0,0,-0.5885929,0,0,-0.3458757,0.1192391,2.396705,0,0,-0.8193538,-0.2615701
2.019999,0,0,-0.5931137,0,0,-0.2260405,0.1175698,2.363154,0,0,-0.8255439,-0.3095042
2.039999,0,0,-0.5952713,0,0,-0.1078828,0.1125921,2.263102,0,0,-0.8326792,-0.3567673
2.059999,0,0,-0.5951659,0,0,0.005272247,0.1044461,2.099367,0,0,-0.8407198,-0.4020293
2.079999,0,0,-0.5929611,0,0,0.1102405,0.09336095,1.876555,0,0,-0.8496001,-0.4440166
2.099999,0,0,-0.5888797,0,0,0.2040683,0.0796486,1.600937,0,0,-0.8592311,-0.4815477
2.119999,0,0,-0.5831974,0,0,0.2841151,0.063695,1.28027,0,0,-0.8695024,-0.5135664
2.139999,0,0,-0.5762348,0,0,0.3481285,0.04594897,0.9235743,0,0,-0.8802859,-0.5391718
2.159999,0,0,-0.5683486,0,0,0.3943072,0.02690993,0.5408897,0,0,-0.8914387,-0.5576433
2.179999,0,0,-0.5599216,0,0,0.4213517,0.00711368,0.142985,0,0,-0.902808,-0.5684611
2.199999,0,0,-0.5513516,0,0,0.428501,0,0,0,0,-0.9142343,-0.5713208
2.219999,0,0,-0.5427816,0,0,0.428501,0,0,0,0,-0.9256607,-0.5713208
2.239999,0,0,-0.5342116,0,0,0.428501,0,0,0,0,-0.9370871,-0.5713208
2.259999,0,0,-0.5256416,0,0,0.428501,0,0,0,0,-0.9485135,-0.5713208
2.279999,0,0,-0.5170715,0,0,0.428501,0,0,0,0,-0.9599399,-0.5713208
2.299999,0,0,-0.5085015,0,0,0.428501,0,0,0,0,-0.9713663,-0.5713208
2.319999,0,0,-0.4999315,0,0,0.428501,0,0,0,0,-0.9827927,-0.5713208
2.339999,0,0,-0.4913615,0,0,0.428501,0,0,0,0,-0.9942191,-0.5713208
2.359999,0,0,-0.4827915,0,0,0.428501,0,0,0,0,-1.005646,-0.5713208
2.379999,0,0,-0.4742215,0,0,0.428501,0,0,0,0,-1.017072,-0.5713208
2.399999,0,0,-0.4656515,0,0,0.428501,0,0,0,0,-1.028498,-0.5713208
2.419999,0,0,-0.4570814,0,0,0.428501,0,0,0,0,-1.039925,-0.5713208
2.439999,0,0,-0.4485114,0,0,0.428501,0,0,0,0,-1.051351,-0.5713208
2.459999,0,0,-0.4399414,0,0,0.428501,0,0,0,0,-1.062778,-0.5713208
2.479999,0,0,-0.4313714,0,0,0.428501,0,0,0,0,-1.074204,-0.5713208
2.499999,0,0,-0.4228014,0,0,0.428501,0,0,0,0,-1.085631,-0.5713208
2.519999,0,0,-0.4142314,0,0,0.428501,0,0,0,0,-1.097057,-0.5713208
2.539999,0,0,-0.4056613,0,0,0.428501,0,0,0,0,-1.108484,-0.5713208
2.559999,0,0,-0.3970913,0,0,0.428501,0,0,0,0,-1.11991,-0.5713208
2.579999,0,0,-0.3885213,0,0,0.428501,0,0,0,0,-1.131336,-0.5713208
2.599999,0,0,-0.3799513,0,0,0.428501,0,0,0,0,-1.142763,-0.5713208
2.619999,0,0,-0.3713813,0,0,0.428501,0,0,0,0,-1.154189,-0.5713208
2.639999,0,0,-0.3628113,0,0,0.428501,0,0,0,0,-1.165616,-0.5713208
2.659999,0,0,-0.3542413,0,0,0.428501,0,0,0,0,-1.177042,-0.5713208
2.679999,0,0,-0.3456712,0,0,0.428501,0,0,0,0,-1.188469,-0.5713208
2.699999,0,0,-0.3371012,0,0,0.428501,0,0,0,0,-1.199895,-0.5713208
2.719999,0,0,-0.3285312,0,0,0.428501,0,0,0,0,-1.211322,-0.5713208
2.739999,0,0,-0.3199612,0,0,0.428501,0,0,0,0,-1.222748,-0.5713208
2.759999,0,0,-0.3113912,0,0,0.428501,0,0,0,0,-1.234174,-0.5713208
2.779999,0,0,-0.3028212,0,0,0.428501,0,0,0,0,-1.245601,-0.5713208
2.799999,0,0,-0.2942511,0,0,0.428501,0,0,0,0,-1.257027,-0.5713208
2.819999,0,0,-0.2856811,0,0,0.428501,0,0,0,0,-1.268454,-0.5713208
2.839999,0,0,-0.2771111,0,0,0.428501,0,0,0,0,-1.27988,-0.5713208
2.859999,0,0,-0.2685411,0,0,0.428501,0,0,0,0,-1.291307,-0.5713208
2.879999,0,0,-0.2599711,0,0,0.428501,0,0,0,0,-1.302733,-0.5713208
2.899999,0,0,-0.2514011,0,0,0.428501,0,0,0,0,-1.31416,-0.5713208
2.919999,0,0,-0.2428311,0,0,0.428501,0,0,0,0,-1.325586,-0.5713208
2.939999,0,0,-0.234261,0,0,0.428501,0,0,0,0,-1.337013,-0.5713208
2.959999,0,0,-0.225691,0,0,0.428501,0,0,0,0,-1.348439,-0.5713208
2.979999,0,0,-0.217121,0,0,0.428501,0,0,0,0,-1.359865,-0.5713208
2.999999,0,0,-0.208551,0,0,0.428501,0,0,0,0,-1.371292,-0.5713208
3.019999,0,0,-0.199981,0,0,0.428501,0,0,0,0,-1.382718,-0.5713208
3.039999,0,0,-0.191411,0,0,0.428501,0,0,0,0,-1.394145,-0.5713208
3.059999,0,0,-0.1828409,0,0,0.428501,0,0,0,0,-1.405571,-0.5713208
3.079999,0,0,-0.1742709,0,0,0.428501,0,0,0,0,-1.416998,-0.5713208
3.099999,0,0,-0.1657009,0,0,0.428501,0,0,0,0,-1.428424,-0.5713208
3.119999,0,0,-0.1571309,0,0,0.428501,0,0,0,0,-1.439851,-0.5713208
3.139999,0,0,-0.1485609,0,0,0.428501,0,0,0,0,-1.451277,-0.5713208
3.159999,0,0,-0.1399909,0,0,0.428501,0,0,0,0,-1.462703,-0.5713208
3.179999,0,0,-0.1314209,0,0,0.428501,0,0,0,0,-1.47413,-0.5713208
3.199999,0,0,-0.1228508,0,0,0.428501,0,0,0,0,-1.485556,-0.5713208
3.219999,0,0,-0.1142808,0,0,0.428501,0,0,0,0,-1.496983,-0.5713208
3.239999,0,0,-0.1057108,0,0,0.428501,0,0,0,0,-1.508409,-0.5713208
3.259999,0,0,-0.09714079,0,0,0.428501,0,0,0,0,-1.519836,-0.5713208
3.279999,0,0,-0.08857077,0,0,0.428501,0,0,0,0,-1.531262,-0.5713208
3.299999,0,0,-0.08000076,0,0,0.428501,0,0,0,0,-1.542689,-0.5713208
3.319999,0,0,-0.07143074,0,0,0.428501,0,0,0,0,-1.554115,-0.5713208
3.339999,0,0,-0.06286073,0,0,0.428501,0,0,0,0,-1.565542,-0.5713208
3.359999,0,0,-0.05429071,0,0,0.428501,0,0,0,0,-1.576968,-0.5713208
3.379999,0,0,-0.0457207,0,0,0.428501,0,0,0,0,-1.588394,-0.5713208
3.399999,0,0,-0.03715068,0,0,0.428501,0,0,0,0,-1.599821,-0.5713208
3.419999,0,0,-0.02858067,0,0,0.428501,0,0,0,0,-1.611247,-0.5713208
3.439999,0,0,-0.02001065,0,0,0.428501,0,0,0,0,-1.622674,-0.5713208
3.459999,0,0,-0.01144063,0,0,0.428501,0,0,0,0,-1.6341,-0.5713208
3.479999,0,0,-0.002870619,0,0,0.428501,0,0,0,0,-1.645527,-0.5713208
3.499999,0,0,0.005699396,0,0,0.428501,0,0,0,0,-1.656953,-0.5713208
3.519999,0,0,0.01426941,0,0,0.428501,0,0,0,0,-1.66838,-0.5713208
3.539999,0,0,0.02283943,0,0,0.428501,0,0,0,0,-1.679806,-0.5713208
3.559999,0,0,0.03140944,0,0,0.428501,0,0,0,0,-1.691232,-0.5713208
3.579999,0,0,0.03997946,0,0,0.428501,0,0,0,0,-1.702659,-0.5713208
3.599999,0,0,0.04854947,0,0,0.428501,0,0,0,0,-1.714085,-0.5713208
3.619999,0,0,0.05711949,0,0,0.428501,0,0,0,0,-1.725512,-0.5713208
3.639999,0,0,0.0656895,0,0,0.428501,0,0,0,0,-1.736938,-0.5713208
3.659999,0,0,0.07425952,0,0,0.428501,0,0,0,0,-1.748365,-0.5713208
3.679999,0,0,0.08282954,0,0,0.428501,0,0,0,0,-1.759791,-0.5713208
3.699999,0,0,0.09139955,0,0,0.428501,0,0,0,0,-1.771218,-0.5713208
3.719999,0,0,0.09996957,0,0,0.428501,0,0,0,0,-1.782644,-0.5713208
3.739999,0,0,0.1085396,0,0,0.428501,0,0,0,0,-1.79407,-0.5713208
3.759999,0,0,0.1171096,0,0,0.428501,0,0,0,0,-1.805497,-0.5713208
3.779999,0,0,0.1256796,0,0,0.428501,0,0,0,0,-1.816923,-0.5713208
3.799999,0,0,0.1342496,0,0,0.428501,0,0,0,0,-1.82835,-0.5713208
3.819999,0,0,0.1428196,0,0,0.428501,0,0,0,0,-1.839776,-0.5713208
3.839999,0,0,0.1513897,0,0,0.428501,0,0,0,0,-1.851203,-0.5713208
3.859999,0,0,0.1599597,0,0,0.428501,0,0,0,0,-1.862629,-0.5713208
3.879999,0,0,0.1685297,0,0,0.428501,0,0,0,0,-1.874056,-0.5713208
3.899999,0,0,0.1770997,0,0,0.428501,0,0,0,0,-1.885482,-0.5713208
3.919999,0,0,0.1856697,0,0,0.428501,0,0,0,0,-1.896909,-0.5713208
3.939999,0,0,0.1942397,0,0,0.428501,0,0,0,0,-1.908335,-0.5713208
3.959999,0,0,0.2028098,0,0,0.428501,0,0,0,0,-1.919761,-0.5713208
3.979999,0,0,0.2113798,0,0,0.428501,0,0,0,0,-1.931188,-0.5713208
3.999999,0,0,0.2199498,0,0,0.428501,0,0,0,0,-1.942614,-0.5713208
4.019999,0,0,0.2285198,0,0,0.428501,0,0,0,0,-1.954041,-0.5713208
4.039999,0,0,0.2370898,0,0,0.428501,0,0,0,0,-1.965467,-0.5713208
4.059999,0,0,0.2456598,0,0,0.428501,0,0,0,0,-1.976894,-0.5713208
4.079998,0,0,0.2542298,0,0,0.428501,0,0,0,0,-1.98832,-0.5713208
4.099998,0,0,0.2627999,0,0,0.428501,0,0,0,0,-1.999747,-0.5713208
4.119998,0,0,0.2713699,0,0,0.428501,0,0,0,0,-2.011173,-0.5713208
4.139998,0,0,0.2799399,0,0,0.428501,0,0,0,0,-2.022599,-0.5713208
4.159998,0,0,0.2885099,0,0,0.428501,0,0,0,0,-2.034026,-0.5713208
4.179998,0,0,0.2970799,0,0,0.428501,0,0,0,0,-2.045452,-0.5713208
4.199998,0,0,0.3056499,0,0,0.428501,0,0,0,0,-2.056879,-0.5713208
4.219998,0,0,0.31422,0,0,0.428501,0,0,0,0,-2.068305,-0.5713208
4.239998,0,0,0.32279,0,0,0.428501,0,0,0,0,-2.079732,-0.5713208
4.259998,0,0,0.33136,0,0,0.428501,0,0,0,0,-2.091158,-0.5713208
4.279998,0,0,0.33993,0,0,0.428501,0,0,0,0,-2.102585,-0.5713208
4.299998,0,0,0.3485,0,0,0.428501,0,0,0,0,-2.114011,-0.5713208
4.319998,0,0,0.35707,0,0,0.428501,0,0,0,0,-2.125437,-0.5713208
4.339998,0,0,0.36564,0,0,0.428501,0,0,0,0,-2.136864,-0.5713208
4.359998,0,0,0.3742101,0,0,0.428501,0,0,0,0,-2.14829,-0.5713208
4.379999,0,0,0.3827801,0,0,0.428501,0,0,0,0,-2.159717,-0.5713208
4.399999,0,0,0.3913501,0,0,0.428501,0,0,0,0,-2.171143,-0.5713208
4.419999,0,0,0.3999201,0,0,0.428501,0,0,0,0,-2.18257,-0.5713208
4.439999,0,0,0.4084901,0,0,0.428501,0,0,0,0,-2.193996,-0.5713208
4.459999,0,0,0.4170601,0,0,0.428501,0,0,0,0,-2.205423,-0.5713208
4.479999,0,0,0.4256302,0,0,0.428501,0,0,0,0,-2.216849,-0.5713208
4.499999,0,0,0.4342002,0,0,0.428501,0,0,0,0,-2.228276,-0.5713208
4.519999,0,0,0.4427702,0,0,0.428501,0,0,0,0,-2.239702,-0.5713208
4.539999,0,0,0.4513402,0,0,0.428501,0,0,0.001340196,0.02693793,-2.251128,-0.5713208
4.559999,0,0,0.4598833,0,0,0.4271541,0,0,0.00988327,0.1986537,-2.262555,-0.5713208
4.579998,0,0,0.4682277,0,0,0.4172214,0,0,0.01822768,0.3663764,-2.273981,-0.5713208
4.599998,0,0,0.4762057,0,0,0.3989026,0,0,0.02620573,0.5267352,-2.285408,-0.5713208
4.619998,0,0,0.4836571,0,0,0.3725658,0,0,0.03365706,0.6765069,-2.296834,-0.5713208
4.639998,0,0,0.4904319,0,0,0.3387405,0,0,0.04043187,0.8126807,-2.308261,-0.5713208
4.659998,0,0,0.496394,0,0,0.2981065,0,0,0.04639401,0.9325196,-2.319687,-0.5713208
4.679998,0,0,0.5014236,0,0,0.2514805,0,0,0.05142359,1.033614,-2.331114,-0.5713208
4.699998,0,0,0.5054196,0,0,0.1997998,0,0,0.05541961,1.113934,-2.34254,-0.5713208
4.719998,0,0,0.5083017,0,0,0.1441032,0,0,0.05830167,1.171864,-2.353966,-0.5713208
4.739998,0,0,0.5100119,0,0,0.08551,0,0,0.06001185,1.206238,-2.365393,-0.5713208
4.759998,0,0,0.5105158,0,0,0.02519812,0,0,0.06051581,1.216368,-2.376819,-0.5713208
4.779998,0,0,0.5098034,0,0,-0.03562025,0,0,0.05980341,1.202049,-2.388246,-0.5713208
4.799998,0,0,0.507889,0,0,-0.09572265,0,0,0.05788897,1.163568,-2.399672,-0.5713208
4.819998,0,0,0.5048109,0,0,-0.153901,0,0,0.05481093,1.1017,-2.411099,-0.5713208
4.839998,0,0,0.5006312,0,0,-0.208986,0,0,0.05063121,1.017687,-2.422525,-0.5713208
4.859998,0,0,0.4954338,0,0,-0.2598704,0,0,0.0454338,0.9132195,-2.433952,-0.5713208
4.879998,0,0,0.4893232,0,0,-0.3055313,0,0,0.03932317,0.7903957,-2.445378,-0.5713208
4.899998,0,0,0.4824221,0,0,-0.3450511,0,0,0.03242214,0.6516851,-2.456805,-0.5713208
4.919998,0,0,0.4748694,0,0,-0.3776353,0,0,0.02486943,0.4998755,-2.468231,-0.5713208
4.939998,0,0,0.4668168,0,0,-0.4026291,0,0,0.01681684,0.3380185,-2.479657,-0.5713208
4.959998,0,0,0.4584262,0,0,-0.41953,0,0,0.008426234,0.1693673,-2.491084,-0.5713208
4.979998,0,0,0.4498663,0,0,-0.4279984,0,0,0,0,-2.50251,-0.5713208
4.999998,0,0,0.4413063,0,0,-0.4279984,0,0,0,0,-2.513937,-0.5713208
5.019998,0,0,0.4327463,0,0,-0.4279984,0,0,0,0,-2.525363,-0.5713208
5.039998,0,0,0.4241863,0,0,-0.4279984,0,0,0,0,-2.53679,-0.5713208
5.059998,0,0,0.4156264,0,0,-0.4279984,0,0,0,0,-2.548216,-0.5713208
5.079998,0,0,0.4070664,0,0,-0.4279984,0,0,0,0,-2.559643,-0.5713208
5.099998,0,0,0.3985064,0,0,-0.4279984,0,0,0,0,-2.571069,-0.5713208
5.119998,0,0,0.3899465,0,0,-0.4279984,0,0,0,0,-2.582495,-0.5713208
5.139998,0,0,0.3813865,0,0,-0.4279984,0,0,0,0,-2.593922,-0.5713208
5.159998,0,0,0.3728265,0,0,-0.4279984,0,0,0,0,-2.605348,-0.5713208
5.179998,0,0,0.3642665,0,0,-0.4279984,0,0,0,0,-2.616775,-0.5713208
5.199998,0,0,0.3557066,0,0,-0.4279984,0,0,0,0,-2.628201,-0.5713208
5.219998,0,0,0.3471466,0,0,-0.4279984,0,0,0,0,-2.639628,-0.5713208
5.239998,0,0,0.3385866,0,0,-0.4279984,0,0,0,0,-2.651054,-0.5713208
5.259998,0,0,0.3300267,0,0,-0.4279984,0,0,0,0,-2.662481,-0.5713208
5.279998,0,0,0.3214667,0,0,-0.4279984,0,0,0,0,-2.673907,-0.5713208
5.299998,0,0,0.3129067,0,0,-0.4279984,0,0,0,0,-2.685333,-0.5713208
5.319998,0,0,0.3043467,0,0,-0.4279984,0,0,0,0,-2.69676,-0.5713208
5.339998,0,0,0.2957868,0,0,-0.4279984,0,0,0,0,-2.708186,-0.5713208
5.359998,0,0,0.2872268,0,0,-0.4279984,0,0,0,0,-2.719613,-0.5713208
5.379998,0,0,0.2786668,0,0,-0.4279984,0,0,0,0,-2.731039,-0.5713208
5.399998,0,0,0.2701069,0,0,-0.4279984,0,0,0,0,-2.742466,-0.5713208
5.419998,0,0,0.2615469,0,0,-0.4279984,0,0,0,0,-2.753892,-0.5713208
5.439998,0,0,0.2529869,0,0,-0.4279984,0,0,0,0,-2.765319,-0.5713208
5.459998,0,0,0.2444269,0,0,-0.4279984,0,0,0,0,-2.776745,-0.5713208
5.479998,0,0,0.235867,0,0,-0.4279984,0,0,0,0,-2.788172,-0.5713208
5.499998,0,0,0.227307,0,0,-0.4279984,0,0,0,0,-2.799598,-0.5713208
5.519998,0,0,0.218747,0,0,-0.4279984,0,0,0,0,-2.811024,-0.5713208
5.539998,0,0,0.210187,0,0,-0.4279984,0,0,0,0,-2.822451,-0.5713208
5.559998,0,0,0.2016271,0,0,-0.4279984,0,0,0,0,-2.833877,-0.5713208
5.579998,0,0,0.1930671,0,0,-0.4279984,0,0,0,0,-2.845304,-0.5713208
5.599998,0,0,0.1845071,0,0,-0.4279984,0,0,0,0,-2.85673,-0.5713208
5.619998,0,0,0.1759472,0,0,-0.4279984,0,0,0,0,-2.868157,-0.5713208
5.639998,0,0,0.1673872,0,0,-0.4279984,0,0,0,0,-2.879583,-0.5713208
5.659998,0,0,0.1588272,0,0,-0.4279984,0,0,0,0,-2.89101,-0.5713208
5.679998,0,0,0.1502672,0,0,-0.4279984,0,0,0,0,-2.902436,-0.5713208
5.699998,0,0,0.1417073,0,0,-0.4279984,0,0,0,0,-2.913862,-0.5713208
5.719998,0,0,0.1331473,0,0,-0.4279984,0,0,0,0,-2.925289,-0.5713208
5.739998,0,0,0.1245873,0,0,-0.4279984,0,0,0,0,-2.936715,-0.5713208
5.759998,0,0,0.1160274,0,0,-0.4279984,0,0,0,0,-2.948142,-0.5713208
5.779998,0,0,0.1074674,0,0,-0.4279984,0,0,0,0,-2.959568,-0.5713208
5.799998,0,0,0.09890744,0,0,-0.4279984,0,0,0,0,-2.970995,-0.5713208
5.819998,0,0,0.09034748,0,0,-0.4279984,0,0,0,0,-2.982421,-0.5713208
5.839998,0,0,0.08178751,0,0,-0.4279984,0,0,0,0,-2.993848,-0.5713208
5.859998,0,0,0.07322755,0,0,-0.4279984,0,0,0,0,-3.005274,-0.5713208
5.879998,0,0,0.06466758,0,0,-0.4279984,0,0,0,0,-3.016701,-0.5713208
5.899998,0,0,0.05610762,0,0,-0.4279984,0,0,0,0,-3.028127,-0.5713208
5.919998,0,0,0.04754765,0,0,-0.4279984,0,0,0,0,-3.039553,-0.5713208
5.939998,0,0,0.03898769,0,0,-0.4279984,0,0,0,0,-3.05098,-0.5713208
5.959998,0,0,0.03042772,0,0,-0.4279984,0,0,0,0,-3.062406,-0.5713208
5.979998,0,0,0.02186776,0,0,-0.4279984,0,0,0,0,-3.073833,-0.5713208
5.999998,0,0,0.01330779,0,0,-0.4279984,0,0,0,0,-3.085259,-0.5713208
6.019998,0,0,0.00474783,0,0,-0.4279984,0,0,0,0,-3.096686,-0.5713208
6.039998,0,0,-0.003812134,0,0,-0.4279984,0,0,0,0,-3.108112,-0.5713208
6.059998,0,0,-0.0123721,0,0,-0.4279984,0,0,0,0,-3.119539,-0.5713208
6.079998,0,0,-0.02093206,0,0,-0.4279984,0,0,0,0,-3.130965,-0.5713208
